1.600000000000000000e+01, 3.435881391422348941e+01
1.700000000000000000e+01, 3.578382398602398951e+01
1.800000000000000000e+01, 3.716779946430244763e+01
1.900000000000000000e+01, 3.850681732545839964e+01
2.000000000000000000e+01, 3.982290599336275960e+01
2.100000000000000000e+01, 4.110157532860337426e+01
2.200000000000000000e+01, 4.234593000345839187e+01
2.300000000000000000e+01, 4.355088674366123058e+01
2.400000000000000000e+01, 4.472242597854330626e+01
2.500000000000000000e+01, 4.586816308181722235e+01
2.600000000000000000e+01, 4.698376495668564701e+01
2.700000000000000000e+01, 4.806249086904797707e+01
2.800000000000000000e+01, 4.911082443761704752e+01
2.900000000000000000e+01, 5.014349282446355005e+01
3.000000000000000000e+01, 5.115438457799589145e+01
3.100000000000000000e+01, 5.213291484551814392e+01
3.200000000000000000e+01, 5.307944381036875114e+01
3.400000000000000000e+01, 5.492717889939111586e+01
3.500000000000000000e+01, 5.582654766506614408e+01
3.600000000000000000e+01, 5.668851332858063330e+01
3.700000000000000000e+01, 5.756211029436384052e+01
3.800000000000000000e+01, 5.842130389421861736e+01
4.000000000000000000e+01, 6.007193222717513237e+01
4.100000000000000000e+01, 6.088612566225280176e+01
4.300000000000000000e+01, 6.239671615410029659e+01
